Bookmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,10,"1,880",900,"7,280",900,0,0,0,0,750,0,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,11,"1,652",750,"6,152",750,0,0,0,0,700,0,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,12,"1,445",700,"5,645",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,1,"1,098",700,"4,365",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,2,695,400,"2,645",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,3,764,450,"2,864",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,4,808,450,"2,908",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,5,778,450,"2,728",450,0,0,0,0,425,600,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,6,"1,398",600,"5,223",600,0,0,0,0,575,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,7,"1,750",750,"6,271",750,0,0,0,0,725,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,8,"1,770",800,"6,393",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,9,"1,538",800,"5,750",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,10,"1,987",900,"7,627",900,0,0,0,0,750,750,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,11,"1,569",750,"6,069",750,0,0,0,0,700,"1,000",0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,12,"1,611",700,"5,946",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,1,"1,204",700,"15,304",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,2,733,400,"12,418",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,3,267,270,"4,644",270,0,0,0,0,149,300,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,4,282,270,"4,704",270,0,0,0,0,149,300,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,5,272,270,"4,664",270,0,0,0,0,149,360,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,6,490,360,"6,760",360,0,0,0,0,200,480,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,7,612,450,"8,544",450,0,0,0,0,254,480,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,8,620,480,"8,768",480,0,0,0,0,262,240,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,9,"1,538",800,"24,152",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,10,"1,987",900,"25,948",900,0,0,0,0,750,750,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,11,"1,569",750,"23,076",750,0,0,0,0,700,"1,000",0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,12,"1,611","2,311","22,644","2,311",0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2020,"11,185","7,961","161,626","199,528",0,0,0,0,"4,888","5,660",0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,1,"1,112",0,"2,500",0,12,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,2,"1,438",0,"3,337",0,20,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,3,"1,452",0,"3,340",0,16,0,0,0,3,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,4,"2,247",0,"6,794",0,72,0,0,0,28,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,5,"3,631",0,"32,761",0,512,0,0,0,253,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,6,"5,145",0,"60,938",0,998,0,0,0,526,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,7,"8,586",0,"129,231",0,"2,019",0,0,0,"1,764",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,8,"8,592",0,"145,558",0,"2,054",0,0,0,"2,294",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,9,"7,583",0,"111,451",0,"1,749",0,0,0,"1,318",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,10,"3,552",0,"23,067",0,566,0,0,0,128,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,11,"1,361",0,"3,872",0,50,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,12,815,0,"2,665",0,45,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2016,"45,514",0,"525,514",0,"8,113",0,0,0,"6,314",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,1,794,0,"2,140",0,24,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,2,753,0,"1,782",0,12,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,3,"1,167",0,"3,093",0,33,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,4,"2,008",0,"8,892",0,212,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,5,"3,329",0,"32,068",0,556,0,0,0,198,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,6,"5,048",0,"64,205",0,"1,216",0,0,0,471,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,7,"7,463",0,"121,873",0,"2,000",0,0,0,"1,745",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,8,"6,881",0,"127,946",0,"2,084",0,0,0,"1,936",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,9,"6,363",0,"116,470",0,"1,744",0,0,0,"1,790",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,10,"2,676",0,"20,762",0,517,0,0,0,153,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,11,"1,022",0,"2,550",0,22,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,12,960,0,"1,920",0,0,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2017,"38,464",0,"503,701",0,"8,420",0,0,0,"6,293",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,1,755,0,"1,580",0,3,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,2,"1,047",0,"2,737",0,28,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,3,"1,176",0,"3,042",0,30,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,4,"1,810",0,"4,977",0,56,0,0,0,3,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,5,"3,657",0,"36,475",0,545,0,0,0,326,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,6,"5,199",0,"70,367",0,"1,538",0,0,0,585,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,7,"7,381",0,"127,199",0,"2,096",0,0,0,"1,999",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,8,"6,209",0,"111,071",0,"1,685",0,0,0,"1,868",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,9,"5,707",0,"95,402",0,"1,603",0,0,0,"1,291",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,10,"3,596",0,"27,731",0,748,0,0,0,145,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,11,"1,262",0,"3,490",0,42,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,12,"1,040",0,"2,954",0,38,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2018,"38,839",0,"487,025",0,"8,412",0,0,0,"6,217",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,1,847,0,"1,740",0,2,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,2,805,0,"1,610",0,0,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,3,"1,146",0,"3,626",0,58,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,4,"2,107",0,"9,067",0,204,0,0,0,7,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,5,"3,684",0,"37,315",0,673,0,0,0,284,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,6,"5,055",0,"74,397",0,"1,568",0,0,0,825,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,7,"7,366",0,"138,892",0,"2,181",0,0,0,"2,545",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,8,"7,001",0,"139,260",0,"2,231",0,0,0,"2,545",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,9,"5,600",0,"89,452",0,"1,769",0,0,0,"1,101",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,10,"2,926",0,"26,000",0,786,0,0,0,90,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,11,"1,299",0,"4,369",0,76,0,0,0,1,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,12,949,0,"1,898",0,0,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2019,"38,785",0,"527,626",0,"9,548",0,0,0,"7,398",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,1,861,0,"1,722",0,0,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,2,"1,023",0,"2,989",0,41,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,3,925,0,"2,219",0,16,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,4,918,0,"1,882",0,2,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,5,"1,595",0,"12,563",0,11,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,6,"3,526",0,"50,193",0,"1,035",0,0,0,312,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,7,"6,273",0,"105,513",0,"1,815",0,0,0,"1,434",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,8,"6,230",0,"127,273",0,"1,862",0,0,0,"2,243",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,9,"4,589",0,"79,268",0,"1,258",0,0,0,"1,184",0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,10,"2,473",0,"30,447",0,623,0,0,0,154,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,11,"1,127",0,"2,346",0,2,0,0,0,2,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,12,"1,058",0,"2,116",0,0,0,0,0,0,0,0,Lake Chelan NRA,LACH,National Recreation Area,Pacific West ,WA,2020,"30,598",0,"418,531",0,"6,665",0,0,0,"5,329",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,1,147,0,558,0,0,0,0,0,12,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,2,203,0,868,0,0,0,0,0,21,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,3,309,0,"1,168",0,0,0,0,0,25,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,4,298,0,"1,036",0,0,0,0,0,20,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,5,596,0,"2,908",0,0,0,0,0,78,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,6,"3,647",0,"31,362",0,0,0,0,0,"1,094",0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,7,"5,982",0,"55,766",0,0,0,0,0,"1,991",0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,8,"6,188",0,"60,754",0,0,0,0,0,"2,199",0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,9,"2,989",0,"27,780",0,0,0,0,0,991,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,10,301,0,"1,394",0,0,0,0,0,36,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,11,227,0,608,0,0,0,0,0,7,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,12,215,0,694,0,0,0,0,0,12,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2016,"21,102",0,"184,896",0,0,0,0,0,"6,486",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2017,1,171,0,342,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2017,"22,755",0,"203,866",0,0,0,0,0,"7,198",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2017,2,233,0,466,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2017,"22,755",0,"203,866",0,0,0,0,0,"7,198",0,0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2017,3,348,0,"1,400",0,0,0,0,0,32,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2017,"22,755",0,"203,866",0,0,0,0,0,"7,198",0,0
