ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,6,"265,408","37,430","1,061,631","37,430",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,7,"809,266","43,685","3,237,062","43,685",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,8,"274,111","34,327","1,096,443","34,327",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,9,"148,261","22,271","593,044","22,271",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,10,"68,067","9,079","272,269","9,079",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,11,"109,961","13,031","439,845","13,031",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,12,"70,995","13,354","283,979","13,354",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2013,"2,377,258","261,735","9,509,027","44,494",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,1,"46,152","8,183","184,606","8,183",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,2,"46,773","8,327","187,091","8,327",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,3,"157,328","15,397","629,314","15,397",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,4,"155,470","11,211","621,882","11,211",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,5,"195,476","17,244","781,903","17,244",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,6,"262,197","25,568","1,048,787","25,568",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,7,"343,547","30,590","1,374,187","30,590",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,8,"248,366","22,266","993,466","22,266",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,9,"113,843","12,802","455,373","12,802",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,10,"115,680","13,333","462,722","13,333",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,11,"73,153","8,806","292,612","8,806",0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,12,"59,106",0,"236,426",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2014,"1,817,091","173,727","7,268,369","29,533",0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,1,"51,474",0,"205,895",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,2,"39,539",0,"158,156",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,3,"130,502",0,"522,008",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,4,"137,609",0,"550,437",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,5,"179,949",0,"719,797",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,6,"236,179",0,"944,715",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,7,"306,785",0,"1,227,141",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,8,"213,293",0,"853,172",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,9,"135,086",0,"540,342",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,10,"115,196",0,"460,786",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,11,"85,422",0,"341,687",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,12,"67,622",0,"270,487",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,"1,698,656",0,"6,794,623",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,1,"16,552",0,"66,207",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,2,"8,387",0,"33,548",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,3,"8,387",0,"33,548",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,4,"98,719",0,"394,876",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,5,"138,336",0,"553,346",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,6,"207,288",0,"829,150",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,7,"264,652",0,"1,058,608",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,8,"173,446",0,"693,784",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,9,"120,732",0,"482,928",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,10,"119,830",0,"479,322",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,11,"83,136",0,"332,546",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,12,"32,390",0,"129,559",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,"1,271,855",0,"5,087,422",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,1,"30,163",0,"120,653",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,2,"30,233",0,"120,931",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,3,"74,140",0,"296,558",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,4,"91,530",0,"366,120",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,5,"120,796",0,"483,184",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,6,"186,788",0,"747,154",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,7,"245,532",0,"982,126",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,8,"217,438",0,"869,754",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,9,"120,806",0,"483,223",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,10,"115,574",0,"462,298",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,11,"88,069",0,"352,277",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,12,"77,119",0,"308,476",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2017,"1,398,188",0,"5,592,754",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,1,"40,170",0,"160,682",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,2,"52,068",0,"208,273",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,3,"136,466",0,"545,866",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,4,"116,666",0,"466,666",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,5,"143,522",0,"574,089",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,6,"212,462",0,"849,849",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,7,"634,978",0,"2,539,914",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,8,"241,684",0,"966,738",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,9,"154,380",0,"617,518",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,10,"141,037",0,"564,149",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,11,"90,061",0,"360,244",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,12,"52,686",0,"210,746",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2018,"2,016,180",0,"8,064,734",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,1,"18,962",0,"75,846",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,2,"51,416",0,"205,662",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,3,"164,238",0,"656,950",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,4,"138,309",0,"553,236",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,5,"165,964",0,"663,856",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,6,"296,149",0,"1,184,596",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,7,"583,866",0,"2,335,463",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,8,"208,999",0,"835,996",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,9,"127,764",0,"511,057",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,10,"122,770",0,"491,082",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,11,"91,836",0,"367,345",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,12,"85,036",0,"340,144",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2019,"2,055,309",0,"8,221,233",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,1,"51,753",0,"207,013",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,2,"62,958",0,"251,832",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,3,"54,112",0,"174,447",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,4,"30,000",0,"30,000",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,5,"31,000",0,"31,000",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,6,"50,905",0,"107,620",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,7,"33,748",0,"134,990",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,8,"31,610",0,"126,440",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,9,"32,146",0,"128,585",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,10,"44,372",0,"177,490",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,11,"33,888",0,"135,550",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,12,"29,529",0,"118,115",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2020,"486,021",0,"1,623,082",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,1,"25,026",0,"100,105",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,2,"21,258",0,"85,030",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,3,"65,025",0,"260,100",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,4,"61,664",0,"246,655",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,5,"77,152",0,"308,610",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,6,"117,599",0,"470,395",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,7,"363,556",0,"1,454,225",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,8,"118,126",0,"472,505",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,9,"78,848",0,"315,390",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,10,"84,326",0,"337,305",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,11,"68,249",0,"272,995",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,12,"64,252",0,"257,010",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,1,173,0,"2,796",0,0,0,0,0,22,0,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,"454,337",396,"5,901,896","132,240","11,575",0,628,0,"5,381","5,510","15,742"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,2,173,14,"2,796",14,0,0,0,0,22,140,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,"454,337",396,"5,901,896","132,240","11,575",0,628,0,"5,381","5,510","15,742"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,3,162,0,"1,560",0,0,0,0,0,0,0,40,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,"454,337",396,"5,901,896","132,240","11,575",0,628,0,"5,381","5,510","15,742"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,4,229,16,"7,278",16,0,0,0,0,70,160,207,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,"454,337",396,"5,901,896","132,240","11,575",0,628,0,"5,381","5,510","15,742"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,5,"59,431",58,"738,122",58,315,0,68,0,411,720,783,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,"454,337",396,"5,901,896","132,240","11,575",0,628,0,"5,381","5,510","15,742"
