X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID
-9543616.1893,3891914.4848,269,HOBE,Horseshoe Bend National Military Park,2009/10/26 00:00:00+00,AL,SE,149966,National Military Park,Lands,Horseshoe Bend,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,af67fff6-b671-4f4d-b3d4-3fff65e35efc
-8493918.5795,4440024.2072,270,FOMR,Fort Monroe National Monument,2018/04/18 00:00:00+00,VA,NE,"2707739	",National Monument,Lands,Fort Monroe,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,c8c0e3d2-b588-43a4-b149-2bc35d8ae953
-8576486.7436,4705415.3786,271,MLKM,"Martin Luther King, Jr., Memorial",2011/11/04 00:00:00+00,DC,NC,2002666,National Memorial,Lands,Martin Luther King Jr,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,30af6f37-78e5-45a9-9c8e-69ef089dce83
-13511343.9697,5144111.2826,272,TULE,Tule Lake National Monument,2019/08/29 00:00:00+00,CA,PW,2790524,National Monument,Lands,Tule Lake,2022/01/06 10:44:32+00,WASO,2022/01/06 10:44:32+00,WASO,982727a7-5d56-4505-88fb-abe301334f3a
-9987001.2195,6105114.075,273,GRPO,Grand Portage National Monument,2009/12/14 00:00:00+00,MI,MW,644333,National Monument,Lands,Grand Portage,2022/01/06 10:42:52+00,WASO,2022/01/06 10:42:52+00,WASO,be5778ea-c2cc-469a-8ce9-e8abad263bf3
-10722828.7001,5467612.0203,274,PIPE,Pipestone National Monument,2010/10/21 00:00:00+00,MN,MW,649530,National Monument,Lands,Pipestone,2022/01/06 10:44:26+00,WASO,2022/01/06 10:44:26+00,WASO,21da4a8f-4adf-4b47-947a-466c2dd52c86
-9338572.9811,4823701.6637,275,CHYO,Charles Young Buffalo Soldiers National Monument,2013/06/03 00:00:00+00,OH,MW,2736075,National Monument,Lands,Charles Young Buffalo Soldiers,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,8aa9ff8a-3cf9-4dd7-afc8-499d180e46d8
-8929860.7841,2933547.1298,276,BISC,Biscayne National Park,2010/12/02 00:00:00+00,FL,SE,294450,National Park,Lands,Biscayne,2022/01/06 10:42:23+00,WASO,2022/01/06 10:42:23+00,WASO,5d3ead41-961a-4ae7-ad59-c1616f2205e6
-8177021.3762,5050496.9512,277,WEFA,Weir Farm National Historical Park,2015/08/27 00:00:00+00,CT,NE,1888972,National Historical Park,Lands,Weir Farm,2022/01/06 10:44:35+00,WASO,2022/01/06 10:44:35+00,WASO,e2b739da-4686-4c53-85a7-63a37d6124d5
-8601359.1053,4836403.3358,278,EISE,Eisenhower National Historic Site,2013/07/08 00:00:00+00,PA,NE,1888912,National Historic Site,Lands,Eisenhower,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,de9911c7-90e0-4c40-81a7-3bdf1fffeb96
-7917751.8257,5217620.7099,279,LONG,Longfellow House-Washington's Headquarters National Historic Site,2011/04/18 00:00:00+00,MA,NE,2733437,National Historic Site,Lands,Longfellow,2022/01/06 10:44:23+00,WASO,2022/01/06 10:44:23+00,WASO,3ba7cc45-352f-4c5b-92d4-b87d8aa671a4
-8886052.1698,3874828.4185,280,CHPI,Charles Pinckney National Historic Site,2020/04/29 00:00:00+00,SC,SE,1252725,National Historic Site,Lands,Charles Pinckney,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,ad6b7658-3820-43b2-9cf3-495286564728
-18862957.9727,-1602777.9235,281,NPSA,National Park of American Samoa,2016/05/25 00:00:00+00,AS,PW,1966567,National Park,Lands,National Park of American Samoa,2022/01/06 10:45:11+00,WASO,2022/01/06 10:45:11+00,WASO,0bd3b07c-5b4d-46b8-b31e-3f83f823cca9
-13633682.5845,4552410.6116,282,FOPO,Fort Point National Historic Site,2010/02/24 00:00:00+00,CA,PW,1655639,National Historic Site,Lands,Fort Point,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,4d4624af-22eb-41d0-9206-627c5bca53fa
-11834688.7,4271027.1938,283,BAND,Bandelier National Monument,2016/04/26 00:00:00+00,NM,IM,928874,National Monument,Lands,Bandelier,2022/01/06 10:41:22+00,WASO,2022/01/06 10:41:22+00,WASO,bfdcb325-e881-46ec-9f5e-0ddbd3d2818a
-8780052.0295,5296989.4027,284,THRI,Theodore Roosevelt Inaugural National Historic Site,2015/08/28 00:00:00+00,NY,NE,2035603,National Historic Site,Lands,Theodore Roosevelt Inaugural,2022/01/06 10:44:32+00,WASO,2022/01/06 10:44:32+00,WASO,5ab3761c-a3cf-4745-b770-cd19b9d41ad0
-16921241.6573,9274768.8451,285,DENA,Denali National Preserve,2020/12/18 00:00:00+00,AK,AK,2760439,National Preserve,Lands,Denali,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,117c0567-3a77-407d-9bff-d5c99ebf74bb
-9574864.279,5638503.6443,286,SLBE,Sleeping Bear Dunes National Lakeshore,2021/07/27 00:00:00+00,MI,MW,638101,National Lakeshore,Lands,Sleeping Bear Dunes,2022/01/06 10:44:53+00,WASO,2022/01/06 10:44:53+00,WASO,7995af62-cf70-4283-b21c-5890cb163403
-11836151.0628,3864122.1484,287,WHSA,White Sands National Park,2020/01/22 00:00:00+00,NM,IM,914261,National Park,Lands,White Sands,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,69ee1ca0-2213-4f57-943d-54a33ce5dd01
-10274770.742,4128232.2041,288,CHSC,Little Rock Central High School National Historic Site,2018/05/08 00:00:00+00,AR,MW,2091841,National Historic Site,Lands,Little Rock Central High School,2022/01/06 10:44:01+00,WASO,2022/01/06 10:44:01+00,WASO,71045505-51fd-40f9-bd06-c7921c45c33c
-10523121.0931,4707532.1427,289,HSTR,Harry S Truman National Historic Site,2020/11/30 00:00:00+00,MO,MW,2463113,National Historic Site,Lands,Harry S Truman,2022/01/06 10:42:54+00,WASO,2022/01/06 10:42:54+00,WASO,ee568d1c-1024-4c53-8d6c-13e23ec0ba69
-10747886.7242,4638722.7776,290,TAPR,Tallgrass Prairie National Preserve,2016/01/14 00:00:00+00,KS,MW,1888965,National Preserve,Lands,Tallgrass Prairie,2022/01/06 10:45:04+00,WASO,2022/01/06 10:45:04+00,WASO,7aa7d7ed-65f9-46c0-8fcc-9e57cfb7673a
-12413385.066,4214433.0985,291,SUCR,Sunset Crater Volcano National Monument,2006/08/11 00:00:00+00,AZ,IM,34968,National Monument,Lands,Sunset Crater Volcano,2022/01/06 10:44:32+00,WASO,2022/01/06 10:44:32+00,WASO,fd35bc2e-e4a6-4d00-b78e-90ec2ca5b1c5
-11809908.1334,4063730.7031,292,SAPU,Salinas Pueblo Missions National Monument,2013/11/27 00:00:00+00,NM,IM,936877,National Monument,Lands,Salinas Pueblo Missions,2022/01/06 10:44:30+00,WASO,2022/01/06 10:44:30+00,WASO,4c39fc51-6bb5-449e-99cd-e59b7a84c4ef
-10026263.7331,3498809.7299,293,JAZZ,New Orleans Jazz National Historical Park,2017/11/08 00:00:00+00,LA,SE,2035602,National Historical Park,Lands,New Orleans Jazz,2022/01/06 10:45:11+00,WASO,2022/01/06 10:45:11+00,WASO,c762d262-5a53-44df-b90f-cad7c95ec539
-13595710.4418,4577002.3189,294,JOMU,John Muir National Historic Site,2019/12/16 00:00:00+00,CA,PW,226274,National Historic Site,Lands,John Muir,2022/01/06 10:44:19+00,WASO,2022/01/06 10:44:19+00,WASO,ab646614-51f4-4e84-a741-5147a998feec
-8598087.5252,4836816.6649,295,GETT,Gettysburg National Military Park,2019/07/11 00:00:00+00,PA,NE,1175577,National Military Park,Lands,Gettysburg,2022/01/06 10:43:43+00,WASO,2022/01/06 10:43:43+00,WASO,d1fb3d03-604c-4ec2-b5b6-bb413f13ef34
-8524874.5026,4759507.4012,296,FOMC,Fort McHenry National Monument and Historic Shrine,2012/01/03 00:00:00+00,MD,NE,595218,National Monument and Historic Shrine,Lands,Fort McHenry,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,a0090afd-89eb-4d50-91f5-88220e022246
-9058727.6744,4982390.8589,297,FILA,First Ladies National Historic Site,2018/11/20 00:00:00+00,OH,MW,2035610,National Historic Site,Lands,First Ladies,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,f39e87bc-1655-49bb-92e2-232ea06f5505
-8620213.7275,4515679.6255,298,MAWA,Maggie L. Walker National Historic Site,2011/11/30 00:00:00+00,VA,NE,1780716,National Historic Site,Lands,Maggie L. Walker,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,789949fa-4f3e-4949-864f-2486f06077cf
-8572030.8221,4706260.6596,299,BEPA,Belmont-Paul Women's Equality National Monument,2016/09/13 00:00:00+00,DC,NC,2781517,National Monument,Lands,Belmont-Paul Women's Equality,2022/01/06 10:41:22+00,WASO,2022/01/06 10:41:22+00,WASO,c25e1776-f714-47c0-b45d-48072ea468e3
-8239510.1313,4968703.4938,300,CACL,Castle Clinton National Monument,2007/02/15 00:00:00+00,NY,NE,945983,National Monument,Lands,Castle Clinton,2022/01/06 10:42:27+00,WASO,2022/01/06 10:42:27+00,WASO,fbd78c42-293e-47e3-9f8f-a35678af0d7b
-11677504.1953,3751090.3839,301,GUMO,Guadalupe Mountains National Park,2010/12/21 00:00:00+00,TX,IM,1377201,National Park,Lands,Guadalupe Mountains,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,d0a6e620-8f2b-4d1d-859c-9bd2c48798f7
-10779336.5459,4907991.337,302,HOME,Homestead National Historical Park,2017/12/14 00:00:00+00,NE,MW,830099,National Historical Park,Lands,Homestead,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,31feed32-0f23-459f-9d64-9298ba4042c9
-11544620.1132,5136293.7769,303,SCBL,Scotts Bluff National Monument,2012/08/13 00:00:00+00,NE,MW,833315,National Monument,Lands,Scotts Bluff,2022/01/06 10:44:30+00,WASO,2022/01/06 10:44:30+00,WASO,fcea54b6-190e-4e1d-a78b-d5edbd53a136
-10849525.503,3002023.443,304,PAAL,Palo Alto Battlefield National Historical Park,2020/09/14 00:00:00+00,TX,IM,1888952,National Historical Park,Lands,Palo Alto Battlefield,2022/01/06 10:44:26+00,WASO,2022/01/06 10:44:26+00,WASO,ae565e96-d616-4aa5-9cb5-66d5720e6f0c
-12412520.9333,4186538.7465,305,WACA,Walnut Canyon National Monument,2018/02/12 00:00:00+00,AZ,IM,35848,National Monument,Lands,Walnut Canyon,2022/01/06 10:44:35+00,WASO,2022/01/06 10:44:35+00,WASO,145115df-5b1a-48d7-b56b-3b8bf0ec0a52
-9563232.1997,3979891.2912,306,FRRI,Freedom Riders National Monument,2020/09/23 00:00:00+00,AL,SE,2783290,National Monument,Lands,Freedom Riders,2022/01/06 10:44:01+00,WASO,2022/01/06 10:44:01+00,WASO,94f2db57-8673-4b4b-b205-3cac161d5976
-13187474.7131,5787232.1533,307,WHMI,Whitman Mission National Historic Site,2011/10/27 00:00:00+00,WA,PW,1531185,National Historic Site,Lands,Whitman Mission,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,6e01c721-089b-453a-aa8d-f5fd96586bf9
-7203605.9434,2070314.0719,308,VICR,Virgin Islands Coral Reef National Monument,2013/04/04 00:00:00+00,VI,SE,2733450,National Monument,Lands,Virgin Islands Coral Reef,2022/01/06 10:44:33+00,WASO,2022/01/06 10:44:33+00,WASO,2e9f6b84-dfeb-418b-8c74-241be8bf86f8
-10057904.5692,4657677.1061,309,ULSG,Ulysses S. Grant National Historic Site,2008/07/01 00:00:00+00,MO,MW,2733425,National Historic Site,Lands,Ulysses S Grant,2022/01/06 10:44:32+00,WASO,2022/01/06 10:44:32+00,WASO,3df53a34-b921-4f50-a446-0057b6f4051f
-11689889.0396,4287881.5645,310,FOUN,Fort Union National Monument,2007/05/15 00:00:00+00,NM,IM,889156,National Monument,Lands,Fort Union,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,5f12c579-6d76-4b6e-bb42-60af8089b417
-12196158.7973,4260417.942,311,HUTR,Hubbell Trading Post National Historic Site,2008/05/13 00:00:00+00,AZ,IM,6092,National Historic Site,Lands,Hubbell Trading Post,2022/01/06 10:42:54+00,WASO,2022/01/06 10:42:54+00,WASO,6a97c32f-28d5-4f26-ba83-364473817f3f
-10467359.8281,4363081.0553,312,PERI,Pea Ridge National Military Park,2015/08/11 00:00:00+00,AR,MW,53246,National Military Park,Lands,Pea Ridge,2022/01/06 10:44:26+00,WASO,2022/01/06 10:44:26+00,WASO,d839f12e-7899-4a24-9217-842544f6267c
-13514702.9903,4938449.7783,313,LAVO,Lassen Volcanic National Park,2015/08/19 00:00:00+00,CA,PW,262325,National Park,Lands,Lassen Volcanic,2022/01/06 10:44:57+00,WASO,2022/01/06 10:44:57+00,WASO,a8fc7507-a851-4520-a67b-c85d673fede8
-8231765.9118,4986026.7453,314,HAGR,Hamilton Grange National Memorial,2016/03/28 00:00:00+00,NY,NE,2083660,National Memorial,Lands,Hamilton Grange,2022/01/06 10:43:54+00,WASO,2022/01/06 10:43:54+00,WASO,cab7092f-6e8c-4d1e-a751-158943c39afb
-13584351.6536,4587437.5876,315,POCH,Port Chicago Naval Magazine National Memorial,2015/04/21 00:00:00+00,CA,PW,1967105,National Memorial,Lands,Port Chicago Naval Magazine,2022/01/06 10:44:55+00,WASO,2022/01/06 10:44:55+00,WASO,82b1d30a-3350-4022-a560-74f0e33592b4
-8411660.2795,4841909.1268,316,FRST,First State National Historical Park,2015/06/18 00:00:00+00,DE,NE,2756166,National Historical Park,Lands,First State,2022/01/06 10:43:43+00,WASO,2022/01/06 10:43:43+00,WASO,a4b78934-cfa2-407c-8221-13d414cc33b3
-7909848.4708,5217059.1724,317,BOST,Boston National Historical Park,2015/02/09 00:00:00+00,MA,NE,600140,National Historical Park,Lands,Boston,2022/01/06 10:43:51+00,WASO,2022/01/06 10:43:51+00,WASO,cfc48d84-857e-4d61-9e88-b314e51cd033
-7918397.7242,5209765.2127,318,FRLA,Frederick Law Olmsted National Historic Site,2016/03/01 00:00:00+00,MA,NE,1971618,National Historic Site,Lands,Frederick Law Olmsted,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,01d6ce3a-7efc-4c24-b48c-ca390ad1a166
-9979251.0864,4836510.2249,319,LIHO,Lincoln Home National Historic Site,2017/06/06 00:00:00+00,IL,MW,1821086,National Historic Site,Lands,Lincoln Home,2022/01/06 10:44:23+00,WASO,2022/01/06 10:44:23+00,WASO,a17b2efb-14aa-440d-a40f-4799f3f7b65a
-9752595.7242,5115285.5252,320,PULL,Pullman National Monument,2016/09/12 00:00:00+00,IL,MW,2766905,National Monument,Lands,Pullman,2022/01/06 10:44:27+00,WASO,2022/01/06 10:44:27+00,WASO,43d1292f-8358-4d48-b152-6dcd805ff6e0
-9537698.4,3823167.8015,321,TUAI,Tuskegee Airmen National Historic Site,2009/02/03 00:00:00+00,AL,SE,2492338,National Historic Site,Lands,Tuskegee Airmen,2022/01/06 10:45:04+00,WASO,2022/01/06 10:45:04+00,WASO,835918b4-d7c9-4fe3-854a-72d4c417c9a5
-8428655.4319,4291615.7929,322,FORA,Fort Raleigh National Historic Site,2020/09/17 00:00:00+00,NC,SE,985324,National Historic Site,Lands,Fort Raleigh,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,90b7b5f5-0e23-4e3e-aa1a-c1eb13cd643a
-12458204.001,3920098.4908,323,PIMA,Hohokam Pima National Monument,2010/09/20 00:00:00+00,AZ,IM,25440,National Monument,Lands,Hohokam Pima,2022/01/06 10:44:59+00,WASO,2022/01/06 10:44:59+00,WASO,6b8d5da7-954d-4bee-b8aa-75961f7c606e
-9055939.7127,5110912.1752,324,JAGA,James A. Garfield National Historic Site,2010/09/07 00:00:00+00,OH,MW,1888932,National Historic Site,Lands,James A Garfield,2022/01/06 10:44:18+00,WASO,2022/01/06 10:44:18+00,WASO,fe27f44b-48dc-4f7c-a3c8-7464ee6e69f0
-12449601.9704,4111439.0373,325,MOCA,Montezuma Castle National Monument,2011/09/20 00:00:00+00,AZ,IM,31964,National Monument,Lands,Montezuma Castle,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,2824f2ea-4d89-497b-aad2-62f1526fb16b
-8573551.5844,4706332.1577,326,PAAV,Pennsylvania Avenue National Historic Site,2016/09/13 00:00:00+00,DC,NC,2733439,National Historic Site,Lands,Pennsylvania Avenue,2022/01/06 10:44:26+00,WASO,2022/01/06 10:44:26+00,WASO,1126285f-7d01-4f7f-8248-f295be5ca50e
-10978900.2859,3535936.5018,327,LYJO,Lyndon B. Johnson National Historical Park,2017/06/23 00:00:00+00,TX,IM,1888941,National Historical Park,Lands,Lyndon B Johnson,2022/01/06 10:44:24+00,WASO,2022/01/06 10:44:24+00,WASO,7b79779f-266d-4328-9614-44578e4ce011
-8221741.9839,4953290.4943,328,GATE,Gateway National Recreation Area,2015/12/31 00:00:00+00,NY,NE,882894,National Recreation Area,Lands,Gateway,2022/01/06 10:44:01+00,WASO,2022/01/06 10:44:01+00,WASO,3706051c-54ad-419a-bdfd-258212a02ce9
-15063266.9718,7769736.9834,329,SITK,Sitka National Historical Park,2019/03/21 00:00:00+00,AK,AK,1417085,National Historical Park,Lands,Sitka,2022/01/06 10:44:53+00,WASO,2022/01/06 10:44:53+00,WASO,a9fc9fa6-bc00-47ad-93bb-19608f145214
-11565508.1057,3580799.8382,330,FODA,Fort Davis National Historic Site,2018/04/27 00:00:00+00,TX,IM,1357585,National Historic Site,Lands,Fort Davis,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,85a77ad7-7b94-41e7-9ee3-2fbcede5cdac
-8897036.589,4833711.7283,331,FRHI,Friendship Hill National Historic Site,2011/04/14 00:00:00+00,PA,NE,1888922,National Historic Site,Lands,Friendship Hill,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,0b400b77-692e-4ec6-a0dc-204fd8d08269
-9254551.0019,4761689.1343,332,HOCU,Hopewell Culture National Historical Park,2019/07/10 00:00:00+00,OH,MW,1888931,National Historical Park,Lands,Hopewell Culture,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,03f82d38-cc73-4655-8001-d8733aa5f2f4
-11850488.4857,3732781.1082,333,CHAM,Chamizal National Memorial,2008/05/20 00:00:00+00,TX,IM,1888906,National Memorial,Lands,Chamizal,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,15a28013-5dde-459c-89a2-e5cdd860948f
-10387206.0782,4306130.9428,334,BUFF,Buffalo National River,2020/06/17 00:00:00+00,AR,MW,74272,National River,Lands,Buffalo,2022/01/06 10:42:25+00,WASO,2022/01/06 10:42:25+00,WASO,e3844e32-2576-4035-950b-9f2004fbe6f6
-9533678.6792,4524768.8097,335,ABLI,Abraham Lincoln Birthplace National Historical Park,2007/10/03 00:00:00+00,KY,SE,496556,National Historical Park,Lands,Abraham Lincoln Birthplace,2022/01/06 10:41:20+00,WASO,2022/01/06 10:41:20+00,WASO,e7c86fbf-e064-4865-a2f1-7d6e0b77d941
-8518977.923,4473181.4393,336,COLO,Colonial National Historical Park,2019/06/30 00:00:00+00,VA,NE,1478412,National Historical Park,Lands,Colonial,2022/01/06 10:43:43+00,WASO,2022/01/06 10:43:43+00,WASO,5bfc4e1b-c887-44f6-8ee4-98a3c6679faf
-9688379.3317,5110134.7743,337,INDU,Indiana Dunes National Park,2020/01/24 00:00:00+00,IN,MW,446903,National Park,Lands,Indiana Dunes,2022/01/06 10:44:14+00,WASO,2022/01/06 10:44:14+00,WASO,09e95935-86a7-431c-8547-397b864b5299
-10113622.9689,3809024.8751,338,VICK,Vicksburg National Military Park,2021/08/11 00:00:00+00,LA,SE,679217,National Military Park,Lands,Vicksburg,2022/01/06 10:44:33+00,WASO,2022/01/06 10:44:33+00,WASO,79c3d6a6-2bd5-4c9a-9f77-d92c2aa0bf66
-10503608.5998,4437245.6058,339,GWCA,George Washington Carver National Monument,2018/11/30 00:00:00+00,MO,MW,718402,National Monument,Lands,George Washington Carver,2022/01/06 10:42:53+00,WASO,2022/01/06 10:42:53+00,WASO,fb90ec6c-e7b8-4698-8c4f-c29be05a0bbe
-8653530.5991,4788123.5001,340,ANTI,Antietam National Battlefield,2021/09/08 00:00:00+00,MD,NC,589057,National Battlefield,Lands,Antietam,2022/01/06 10:41:21+00,WASO,2022/01/06 10:41:21+00,WASO,ae23428c-f457-44c6-a5fa-8cb441e884cb
-17061033.4528,8531961.6267,341,LACL,Lake Clark National Park,2019/03/21 00:00:00+00,AK,AK,1416049,National Park,Lands,Lake Clark,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,9b6fcd2f-38d4-4ef7-8b9a-77e57d31e3e9
-8576397.5473,4704996.4224,342,FRDE,Franklin Delano Roosevelt Memorial,2020/05/20 00:00:00+00,DC,NC,1877541,National Memorial,Lands,Franklin Delano Roosevelt,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,8feaadec-1604-4314-af62-425912027d20
-15060709.8005,8318169.4778,343,KLGO,Klondike Gold Rush National Historical Park,2019/03/21 00:00:00+00,AK,AK,1423115,National Historical Park,Lands,Klondike Gold Rush,2022/01/06 10:45:11+00,WASO,2022/01/06 10:45:11+00,WASO,fe5ee703-b624-4b25-b798-a40e8e37e625
-12584192.8853,4478140.8935,344,ZION,Zion National Park,2017/06/22 00:00:00+00,UT,IM,1455157,National Park,Lands,Zion,2022/01/06 10:44:37+00,WASO,2022/01/06 10:44:37+00,WASO,fab81586-040d-447a-80ac-7fda08b1268b
-12048637.0741,5637841.7066,345,BICA,Bighorn Canyon National Recreation Area,2012/01/11 00:00:00+00,WY,IM,767934,National Recreation Area,Lands,Bighorn Canyon,2022/01/06 10:41:22+00,WASO,2022/01/06 10:41:22+00,WASO,bcdfc3ed-a9a3-4868-8fda-473434bcff8b
-13051207.3376,3851875.438,346,CABR,Cabrillo National Monument,2008/08/28 00:00:00+00,CA,PW,255957,National Monument,Lands,Cabrillo,2022/01/06 10:42:27+00,WASO,2022/01/06 10:42:27+00,WASO,03b6b177-b727-4256-a5fa-1bc78f8d0200
-10172607.9298,3703400.4714,347,NATC,Natchez National Historical Park,2020/12/28 00:00:00+00,MS,SE,1888946,National Historical Park,Lands,Natchez,2022/01/06 10:44:25+00,WASO,2022/01/06 10:44:25+00,WASO,00601e4f-830a-4eb2-9ee4-9d69b2800ed5
-8574797.7016,4680298.1071,348,FOWA,Fort Washington Park,2021/09/15 00:00:00+00,MD,NC,597426,Other Designation,Lands,Fort Washington,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,b3f60527-5e61-45cb-8350-e04d48e43db0
-10502642.5002,3564782.8514,349,BITH,Big Thicket National Preserve,2018/03/27 00:00:00+00,TX,IM,1888902,National Preserve,Lands,Big Thicket,2022/01/06 10:42:24+00,WASO,2022/01/06 10:42:24+00,WASO,450b10fe-ff7d-4447-b2b1-375c30db649e
-8875593.1538,4455035.1292,350,BOWA,Booker T. Washington National Monument,2010/06/07 00:00:00+00,VA,NE,1477005,National Monument,Lands,Booker T Washington,2022/01/06 10:42:25+00,WASO,2022/01/06 10:42:25+00,WASO,e8c0104e-099a-456d-867c-421b3458b7fd
-8569942.8801,4702041.7828,351,FRDO,Frederick Douglass National Historic Site,2017/03/21 00:00:00+00,DC,NC,2733423,National Historic Site,Lands,Frederick Douglass,2022/01/06 10:42:49+00,WASO,2022/01/06 10:42:49+00,WASO,ce8cf79a-4d09-4fc5-8211-84bc4ccd2e2d
-12020027.5679,4134871.0195,352,ELMA,El Malpais National Monument,2021/03/31 00:00:00+00,NM,IM,1888913,National Monument,Lands,El Malpais,2022/01/06 10:42:33+00,WASO,2022/01/06 10:42:33+00,WASO,059d4ab5-8e7d-4af0-bfdf-f444b169f23c
-12273696.9513,3678386.7658,353,CORO,Coronado National Memorial,2011/02/14 00:00:00+00,AZ,IM,40512,National Memorial,Lands,Coronado,2022/01/06 10:42:32+00,WASO,2022/01/06 10:42:32+00,WASO,022dce2c-52be-4686-8c14-17141e58acb7
-8218234.8226,4996531.5553,354,SAPA,Saint Paul's Church National Historic Site,2007/02/09 00:00:00+00,NY,NE,1888959,National Historic Site,Lands,Saint Paul's Church,2022/01/06 10:44:30+00,WASO,2022/01/06 10:44:30+00,WASO,0a711b5e-561d-46d6-bdfc-90dd3abb339e
-9060192.9963,4182592.3567,355,KIMO,Kings Mountain National Military Park,2011/06/27 00:00:00+00,SC,SE,1223739,National Military Park,Lands,Kings Mountain,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,c7eb0893-c10f-43fe-9f79-213b493ad356
-8651267.0861,4621103.3446,356,FRSP,Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park,2016/09/30 00:00:00+00,VA,NE,1488838,National Military Park,Lands,Fredericksburg & Spotsylvania,2022/01/06 10:42:50+00,WASO,2022/01/06 10:42:50+00,WASO,6c0319d7-d493-48e5-8264-55b6be70e025
-13649179.7315,4955912.0596,357,WHIS,Whiskeytown-Shasta-Trinity National Recreation Area,2010/02/17 00:00:00+00,CA,PW,277264,National Recreation Area,Lands,Whiskeytown,2022/01/06 10:44:36+00,WASO,2022/01/06 10:44:36+00,WASO,ad7e86f5-3960-4bc3-83e8-b7b4e48c1c59
-9432932.553,4447059.8406,358,MISP,Mill Springs Battlefield National Monument,2020/09/23 00:00:00+00,KY,SE,498296,National Monument,Lands,Mill Springs Battlefield,2022/01/06 10:44:58+00,WASO,2022/01/06 10:44:58+00,WASO,9e762182-e4e3-40fa-9f97-c8f940dc211f
-8576948.7666,4705626.7812,359,KOWA,Korean War Veterans Memorial,2011/11/03 00:00:00+00,DC,NC,1985525,National Memorial,Lands,Korean War Veterans,2022/01/06 10:44:22+00,WASO,2022/01/06 10:44:22+00,WASO,8716a4fb-51c3-4e86-aadc-dd486230f43c
-12321463.1654,5438600.8451,360,GRTE,Grand Teton National Park,2018/03/30 00:00:00+00,WY,IM,1597571,National Park,Lands,Grand Teton,2022/01/06 10:42:52+00,WASO,2022/01/06 10:42:52+00,WASO,e8c0acaf-0683-43d7-9bcf-bf75da50ca55
-13307290.0414,4556915.1988,361,YOSE,Yosemite National Park,2016/01/27 00:00:00+00,CA,PW,255923,National Park,Lands,Yosemite,2022/01/06 10:44:53+00,WASO,2022/01/06 10:44:53+00,WASO,4f498083-31e9-436a-9a99-882cd6d23e5f
-13329385.794,4031291.6419,362,CHIS,Channel Islands National Park,2020/12/17 00:00:00+00,CA,PW,1662323,National Park,Lands,Channel Islands,2022/01/06 10:42:31+00,WASO,2022/01/06 10:42:31+00,WASO,1f8f6df0-dba3-49ae-985a-58ef6c7855a1
-15933857.8843,9623822.7334,363,YUCH,Yukon-Charley Rivers National Preserve,2019/03/21 00:00:00+00,AK,AK,1416058,National Preserve,Lands,Yukon - Charley Rivers,2022/01/06 10:44:37+00,WASO,2022/01/06 10:44:37+00,WASO,d24f1756-2d08-4869-8f84-50e077626449
-8575538.435,4705710.1405,364,WAMO,Washington Monument,2009/09/10 00:00:00+00,DC,NC,531850,National Memorial,Lands,Washington Monument,2022/01/06 10:44:35+00,WASO,2022/01/06 10:44:35+00,WASO,aef39b70-6fd9-48cd-8e06-c8a410627c91
